wall_time,updates,collected_samples,trained_samples,sampler_fps,learner_fps,version,num_episodes,train_return_mean,train_return_std,train_return_max,train_return_min,test_return_mean,test_return_std,test_return_max,test_return_min,actor_loss,critic_loss,entropy,approx_kl,clip_frac,explained_var
60.00035320781171,2,131072,131072,2184.520473505065,2184.520473505065,0,0,0,0,0,0,0,0,0,0,-0.00012841330802378553,0.017201104880465813,2.7049290587504706,0.000522670069282564,0.0,-0.0005935473988453547
120.00071061588824,4,295936,262144,2747.7169657294075,2184.5203205799016,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.00047145152590625605,0.020328032163282238,2.7035446291168532,0.0019299304428083512,0.005452473958333334,0.009082165857156117
190.38980827480555,7,458752,458752,2313.08548362068,2793.159829277802,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.002460558195404398,0.02009688632097095,2.6910358717044196,0.003185529882709185,0.0246124267578125,0.042844931284586586
250.39011089503765,9,612352,589824,2559.9870882685527,2184.5223153224983,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.0034722315079610175,0.01893500197911635,2.687309655050437,0.0032750974193428797,0.026529947916666664,0.12447432242333888
321.9639079924673,12,786432,786432,2432.1750006225616,2746.9270595266576,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.006647576573110806,0.025884641159791503,2.6605567981799445,0.004252189631491395,0.0487060546875,0.25954438745975494
381.9639185667038,14,937216,917504,2513.066223770723,2184.532948337199,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.0068200060971624525,0.02041753742378205,2.657203475634257,0.0051487930971537334,0.050989786783854164,0.3104710976282755
454.2621592078358,17,1114112,1114112,2446.7538688536238,2719.4022739212487,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.008877497830932649,0.020723880016400166,2.6440017769734063,0.0061545995195047,0.06478373209635416,0.3327426401277383
514.262473070994,19,1268224,1245184,2568.519897270551,2184.521905984256,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.01261726672964869,0.025698929598244526,2.6254000787933665,0.007115252596728775,0.08805338541666667,0.49784976368149114
585.3636455517262,22,1441792,1441792,2441.141178748289,2765.1864679626633,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.016218374752497766,0.023648203631940607,2.6013796404004097,0.010404772892191735,0.11370340983072917,0.5953165404498577
645.3638804256916,24,1603328,1572864,2692.2561276521246,2184.5247818667003,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.016951049081399105,0.02227658980215589,2.5952453315258026,0.008294389842073238,0.10042317708333333,0.6301011163741349
715.4613695237786,27,1769472,1769472,2370.184754656701,2804.7794939543087,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.018991485691609945,0.02456747259323796,2.5633513728777566,0.009308643069137664,0.13109334309895831,0.6983410318692526
775.4615439102054,29,1918976,1900544,2491.7260912798392,2184.5269841357494,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.021167060692581192,0.024425548559520394,2.5409697766105337,0.011191413808167757,0.14290364583333334,0.6908394526690246
835.4617490489036,31,2091008,2031616,2867.1901971389234,2184.525864486799,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.023507077055304155,0.02366059405418734,2.5138502220312753,0.01259928778623968,0.16115315755208331,0.7501450118919214
902.5299171153456,34,2228224,2228224,2045.9184133979188,2931.4651893462715,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.025515548341597118,0.026181655140438426,2.4835452387730284,0.013543192975096948,0.16393025716145834,0.7504674227287372
962.5300947595388,36,2380544,2359296,2538.659150365725,2184.526865524792,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.02614473910216475,0.023138478165492415,2.485845846434434,0.013218790055058587,0.16489664713541666,0.7457661566634972
1034.0826867762953,39,2555904,2555904,2450.7847313055177,2747.7411294053104,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.025792926967066403,0.02718076080782339,2.4575196504592896,0.012568781735656861,0.17078653971354169,0.7685001057883103
1094.0830543711782,41,2716416,2686976,2675.183610269903,2184.5199496940836,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.028170878994084585,0.029621068756872166,2.4292235722144446,0.013338259696562698,0.18073527018229166,0.7864482595274845
1164.8063820041716,44,2883584,2883584,2363.689684788159,2779.959690531862,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.02680036084105571,0.03050073575771724,2.419900767505169,0.013132346832207986,0.17477925618489581,0.7859447704007229
1224.8067808467895,46,3042560,3014656,2649.5823872270735,2184.518812013304,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.02768644650253312,0.027567569282837212,2.4098997587958975,0.014514323513746302,0.18717447916666666,0.7803407069295645
1295.1014587264508,49,3211264,3211264,2399.9540945163344,2796.911600286108,0,100,0.2200000047683716,0.6257795285354881,4.0,0.0,0.1500000037252903,0.4769695819652124,3.0,0.0,-0.02702305303925338,0.02956730785081163,2.4091558381915092,0.01479639421692506,0.18877665201822919,0.7992945878456037
1355.101475642994,51,3358208,3342336,2449.0659761711586,2184.5327174209638,2,100,3.0900000035762787,4.221599099617996,16.0,0.0,3.0899999856948854,4.6045521242928595,23.0,0.0,-0.02704269301223879,0.025985139480326325,2.4074260120590525,0.01508010949449575,0.19210306803385416,0.7644845147927603
1415.1017471533269,53,3537408,3473408,2986.653151546813,2184.523447988526,2,100,3.0900000035762787,4.221599099617996,16.0,0.0,3.0899999856948854,4.6045521242928595,23.0,0.0,-0.02754165165000207,0.026125402907685686,2.381461933255195,0.014556954368648196,0.18741353352864584,0.7818217600385349
1482.5258533041924,56,3670016,3670016,1966.7743121915698,2915.989713828428,50,100,0.3300000071525574,0.6489221677034094,3.0,0.0,0.2200000047683716,0.5211525689054678,2.0,0.0,-0.026776536818942986,0.029278894090869773,2.353979537884394,0.017065099631508925,0.21321105957031247,0.7602047665665547
